Company Name,Year,Region,Note,Timestamp,Sentence,word_count,prob_env,prob_soc,prob_gov,env_flag,soc_flag,gov_flag,ESG_multilabel,sentence_id,specificity_short_reason_pred,corporate_relevance_pred,specificity_tier_pred,custom_id,sent_label,is_corporate_tier1plus,is_corporate_tier2plus,is_tier2plus,is_tier1plus,tier_if_corp_t1p,tier_if_t1p_allrelevance,is_corp_t1p_positive,is_corp_t1p_negative
AIG,2021,N. America,,14/09/2025 14:38:23,This data is why we committed to achieving net zero greenhouse gas emissions by 2050 or sooner across AIG’s operations as well as our global underwriting and investment portfolios.,29,0.9881333708763124,0.0001231431961059,0.0023841857910156,1,0,0,E,env_30,Corporate: 'we committed' and 'AIG’s operations... underwriting and investment portfolios' are the firm’s own pledge; Tier 3 because 'net zero greenhouse gas emissions by 2050 or sooner' is a quantified target year/goal.,Corporate,3,specificity_env_full_20_39,positive,True,True,True,True,3.0,3.0,True,False
AIG,2021,N. America,,14/09/2025 14:38:23,"As we execute on these milestones, we are committed to using science-based emissions reduction targets, aligning with the latest climate science to meet the goals of the Paris Agreement.",29,0.9886788725852966,0.0001358985900878,0.0033267736434936,1,0,0,E,env_31,Corporate: 'we are committed' is the company’s action; Tier 2 because 'science-based emissions reduction targets' and 'Paris Agreement' name a specific framework without a number.,Corporate,2,specificity_env_full_20_39,positive,True,True,True,True,2.0,2.0,True,False
AIG,2021,N. America,,14/09/2025 14:38:23,"And, in early 2022, Constance Hunter joined our Executive Leadership Team in the newly created position of Executive Vice President, Global Head of Strategy & ESG.",26,0.9763510227203368,0.9994148015975952,0.6095109581947327,1,1,1,"E,S,G",env_32,Corporate: 'joined our Executive Leadership Team' is an internal staffing action; Tier 0 because 'ESG' appears only in a job title and no substantive ESG claim survives the delete-test.,Corporate,0,specificity_env_full_20_39,neutral,False,False,False,False,,,False,False
AIG,2021,N. America,,14/09/2025 14:38:23,Our commitment to ESG is central to discovering new potential.,10,0.9990298748016356,0.9993788003921508,0.9992725253105164,1,1,1,"E,S,G",env_33,Corporate: 'Our commitment' is the firm’s own statement; Tier 1 because 'ESG is central' is a broad boilerplate claim with no metric or named initiative.,Corporate,1,specificity_env_full_20_39,positive,True,False,False,True,1.0,1.0,True,False
AIG,2022,N. America,,14/09/2025 14:39:17,"Against a backdrop of devastating natural disasters occurring with increased frequency and severity, volatile equity markets, rising interest rates, global inflationary concerns, energy shortages and pricing surges, cybercrime, the Russia/Ukraine conflict, geopolitical unrest generally, and more, AlG —and the entire global business community—navigated a commercial landscape that required agility and adaptability, strategic thoughtfulness, and conviction in execution.",57,0.9667850136756896,0.0001722574234008,0.0018014311790466,1,0,0,E,env_34,"Contextual: the main clause describes external conditions ('devastating natural disasters,' inflation, cybercrime, conflict) and the broader business environment; Tier 1 because it is a vague contextual risk backdrop with no specific event figure.",Contextual,1,specificity_env_full_20_39,neutral,False,False,False,True,,1.0,False,False
AIG,2022,N. America,,14/09/2025 14:39:17,Hurricane lan was a tragic event on a human level that also left devastating physical damage.,16,0.9211442470550536,0.0006349682807922,0.0019803047180175,1,0,0,E,env_35,"Contextual: 'Hurricane Ian' is an external catastrophe event, not a company action; Tier 1 because it is a named disaster described qualitatively with no loss figure.",Contextual,1,specificity_env_full_20_39,negative,False,False,False,True,,1.0,False,False
AIG,2023,N. America,,14/09/2025 14:40:16,"Global Specialty, which includes businesses in marine, energy, trade credit and aviation, grew its net premiums written** 10% year-over-year, driven by 88% retention and approximately $750 million of new business.",30,0.6961737871170044,0.0001451969146728,0.0010191798210144,1,0,0,E,env_36,"Corporate: 'Global Specialty... grew its net premiums written 10%' is AIG’s business performance; Tier 3 because it contains quantified growth, retention, and new business figures (10%, 88%, $750 million).",Corporate,3,specificity_env_full_20_39,positive,True,True,True,True,3.0,3.0,True,False
AIG,2023,N. America,,14/09/2025 14:40:16,I am particularly proud of the sustainability of our improved results.,11,0.996220052242279,0.0985870957374572,0.0013747215270996,1,0,0,E,env_37,"Corporate: 'I am particularly proud' refers to the company’s results; Tier 0 because 'sustainability of our improved results' uses sustainability in a non-ESG, financial-performance sense.",Corporate,0,specificity_env_full_20_39,positive,False,False,False,False,,,False,False
AIG,2023,N. America,,14/09/2025 14:40:16,"2023 was a particularly challenging year for the insurance industry in which natural catastrophe insured loss activity remained at the forefront, with a record- setting 37 events that exceeded $1 billion of insured loss, and the sixth year out of the last seven with total insured losses exceeding $100 billion.",50,0.5261884331703186,0.0001548528671264,0.0010748505592346,1,0,0,E,env_38,"Contextual: it describes insurance-industry catastrophe loss activity, not the firm’s own action; Tier 3 because it includes quantified record events (37 events, $1 billion, $100 billion).",Contextual,3,specificity_env_full_20_39,negative,False,False,True,True,,3.0,False,False
AXA,2016,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",16/10/2025 22:07:48,AXA will therefore continue its recognized actions to support the fight against climate change.,14,0.983909785747528,0.0001716613769531,0.0021451115608215,1,0,0,E,env_39,Corporate: 'AXA will therefore continue' is the company’s own commitment; Tier 1 because 'support the fight against climate change' is a broad ESG pledge with no metric or named program.,Corporate,1,specificity_env_full_20_39,positive,True,False,False,True,1.0,1.0,True,False
AXA,2016,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",16/10/2025 22:07:48,"For example, the Group has taken innovative and ambitious commitments, through partnerships with the United Nations to help cities face up to climate risks and with the World Bank to support vulnerable populations with “parametric” insurance solutions.",37,0.9949919581413268,0.0006096363067626,0.00153648853302,1,0,0,E,env_40,"Named partnerships with the United Nations and World Bank plus climate-risk/parametric insurance activity make this a specific corporate ESG claim; no number is given, so Tier 2 per Rule 6.",Corporate,2,specificity_env_full_40_59,positive,True,True,True,True,2.0,2.0,True,False
AXA,2016,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",16/10/2025 22:07:48,The Board of Directors will continue to pay close attention to corporate responsibility matters as they contribute to sustainable economic development and to the interests of society as a whole.,30,0.9565240740776062,0.9994065761566162,0.9616628289222716,1,1,1,"E,S,G",env_41,"“corporate responsibility” and “sustainable economic development” are intentional ESG framing, but there is no named program or metric, so this is boilerplate corporate ESG language.",Corporate,1,specificity_env_full_40_59,neutral,True,False,False,True,1.0,1.0,False,False
AXA,2017,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",16/10/2025 22:10:14,"The Group continued to be a forerunner in the fight against global warming, taking a firm stand on the issue as it has done for the past several years.",29,0.9942843317985536,0.0002976059913635,0.00234055519104,1,0,0,E,env_42,“forerunner in the fight against global warming” is a vague corporate commitment with no verifiable program or figure.,Corporate,1,specificity_env_full_40_59,positive,True,False,False,True,1.0,1.0,True,False
AXA,2017,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",16/10/2025 22:10:14,"I had the opportunity to work with our teams on the launch of an innovative partnership between AXA and the International Finance Corporation (IFC), a subsidiary of the World Bank that supports climate-related infrastructure projects in emerging countries aimed at protecting vulnerable populations.",43,0.958488404750824,0.0013632178306579,0.0029348731040954,1,0,0,E,env_43,"The named AXA–IFC partnership and climate-related infrastructure projects are specific, checkable corporate ESG activity, but no number is attached.",Corporate,2,specificity_env_full_40_59,positive,True,True,True,True,2.0,2.0,True,False
AXA,2017,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",16/10/2025 22:10:14,"The Board of Directors will continue to devote significant attention to corporate responsibility matters with a view to contributing to sustainable economic development, taking into account the interests of society as a whole.",33,0.9834641814231871,0.9924647808074952,0.9762474298477172,1,1,1,"E,S,G",env_44,“corporate responsibility” and “sustainable economic development” are generic ESG boilerplate with no named initiative or metric.,Corporate,1,specificity_env_full_40_59,positive,True,False,False,True,1.0,1.0,True,False
AXA,2017,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",16/10/2025 22:10:14,"Emerging risks linked to cybersecurity and climate change generate and exacerbate these new protection needs, as well as the development of new forms of labor and the soaring healthcare costs in more developed countries.",34,0.9812405705451964,0.0001351833343505,0.0013377666473388,1,0,0,E,env_45,"This is contextual risk commentary about cybersecurity, climate change, labor, and healthcare costs, with no firm actor and no figure.",Contextual,1,specificity_env_full_40_59,negative,False,False,False,True,,1.0,False,False
AXA,2017,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",16/10/2025 22:10:14,"This is also the reason why we decided to reinforce our commitments against global warming, by quadrupling our green investments targets, by divesting $3 billion of our assets from coal producers, and by committing to stop investing in new coal and oil sands producers and associated pipelines – in that regard, the One Planet Summit has been a great opportunity for us to reaffirm our strong will to have a positive impact on the environment.",75,0.992356300354004,0.0084995031356811,0.0034571290016174,1,0,0,E,env_46,"The sentence names quantified commitments—“quadrupling,” “$3 billion,” and stopping investment in coal/oil sands—so it is a quantified corporate ESG claim.",Corporate,3,specificity_env_full_40_59,positive,True,True,True,True,3.0,3.0,True,False
AXA,2018,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",17/10/2025 14:37:17,"We firmly reiterated our commitment to the fight against climate change, in particular by extending our business restrictions on coal and oil sands to the XL Group entities.",28,0.9942534565925598,0.0001220703125,0.0036596059799194,1,0,0,E,env_47,"“extending our business restrictions on coal and oil sands to the XL Group entities” names a specific corporate policy/action, but gives no number.",Corporate,2,specificity_env_full_40_59,positive,True,True,True,True,2.0,2.0,True,False
AXA,2018,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",17/10/2025 14:37:17,This substantial effort – more than €100 million in non-renewed premiums – reflects our conviction that the climate emergency and energy transition are everyone’s responsibility.,25,0.9894276261329652,0.0001232624053955,0.0010727047920227,1,0,0,E,env_48,"“more than €100 million” quantifies a corporate underwriting/investment effort tied to climate emergency and energy transition, so Tier 3.",Corporate,3,specificity_env_full_40_59,positive,True,True,True,True,3.0,3.0,True,False
AXA,2018,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",17/10/2025 14:37:17,"Based on data from satellites, weather stations and other high-quality data sources, they are now available in over 40 countries, covering a range of risks, mainly climatic and natural disasters, in many areas, including large companies and the public sector.",40,0.9969767332077026,0.0001785159111022,0.0012246966361999,1,0,0,E,env_49,"The sentence describes externally available data and coverage in “over 40 countries” for climatic and natural-disaster risks, so it is contextual and quantified.",Contextual,3,specificity_env_full_40_59,neutral,False,False,True,True,,3.0,False,False
AXA,2018,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",17/10/2025 14:37:17,"Emerging risks linked to cybersecurity and climate change generate and exacerbate these new needs, as do the development of new forms of labour and the soaring healthcare costs in more and more countries.",33,0.9820597171783448,0.0001415014266967,0.0016766190528869,1,0,0,E,env_50,"This is generic contextual commentary on emerging risks from cybersecurity, climate change, labor, and healthcare costs, with no firm action or metric.",Contextual,1,specificity_env_full_40_59,negative,False,False,False,True,,1.0,False,False
AXA,2019,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",17/10/2025 14:40:44,"To further contribute to the fight against climate change, a major risk for insurers, AXA doubled its green investment target to €24bn, launched transition bonds as a new asset class and tightened its policies regarding coal, both as an investor and an insurer.",43,0.9919928312301636,0.0078226923942565,0.0042253136634826,1,0,0,E,env_51,"The sentence gives specific corporate actions—doubling the green investment target to €24bn, launching transition bonds, and tightening coal policies—so it is quantified corporate ESG.",Corporate,3,specificity_env_full_40_59,positive,True,True,True,True,3.0,3.0,True,False
AXA,2019,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",17/10/2025 14:40:44,"As curbing climate change is a collective challenge, AXA joined coalitions, such as the Net Zero Asset Owner Alliance, and forged new partnerships, for instance with the C40, a group of the world’s largest cities.",35,0.9894716143608092,0.0038340091705322,0.0034734606742858,1,0,0,E,env_52,"Joining the Net Zero Asset Owner Alliance and partnering with C40 are named corporate climate coalitions/partnerships, but no number is given.",Corporate,2,specificity_env_full_40_59,positive,True,True,True,True,2.0,2.0,True,False
AXA,2019,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",17/10/2025 14:40:44,"AXA’s score in the Dow Jones Sustainability Index reached 83% in 2019, increasing by four points from last year, with improvements in all of the indices of the ranking.",29,0.8277966380119324,0.9722201228141784,0.0027053952217102,1,1,0,"E,S",env_53,AXA’s Dow Jones Sustainability Index score of 83% in 2019 with a four-point increase is a quantified corporate ESG performance claim.,Corporate,3,specificity_env_full_40_59,positive,True,True,True,True,3.0,3.0,True,False
AXA,2019,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",17/10/2025 14:40:44,"In 2019, we have further leveraged our expertise and economic strength to contribute to the fight against climate change by taking a series of new commitments to accelerate our contribution to a low-carbon and more resilient economy.",37,0.99313485622406,0.0002171397209167,0.0022557973861694,1,0,0,E,env_54,"“new commitments” to a low-carbon and more resilient economy is intentional corporate ESG framing, but it remains vague and unquantified.",Corporate,1,specificity_env_full_40_59,positive,True,False,False,True,1.0,1.0,True,False
AXA,2020,Europe,"CHAIRMAN’S MESSAGE, CHIEF EXECUTIVE OFFICER’S MESSAGE",17/10/2025 14:42:38,"Whilst COVID-19 and extreme weather conditions have had a negative impact on our 2020 earnings, we finished 2020 with a very strong solvency position at 200%.",26,0.981086015701294,0.0001264810562133,0.0007805824279785,1,0,0,E,env_55,"The climate/weather mention is contextual, but the main clause reports the firm’s earnings and 200% solvency position; by the mixed-clause rule this is Corporate, and the ESG content is only contextual background.",Corporate,3,specificity_env_full_40_59,positive,True,True,True,True,3.0,3.0,True,False
